time,sensor_puerta_1 Puerta,suma_ventanas_arriba,suma_ventanas_abajo,azimuth_mean,elevation_mean,temperature_mean,cloud_coverage_mean,temperature ℃,media_humedad,media_presion,media_temperatura
2025-03-23 12:00:00,0.0,0.0,0.0,188.82,51.27,14.2,19.0,18.8,39.07,1002.27,17.22
2025-03-23 13:00:00,0.0,0.0,0.0,210.38,47.51,15.3,12.0,18.7,38.55,1001.41,17.34
2025-03-23 14:00:00,0.0,0.0,0.0,228.59,40.17,16.3,35.0,18.7,38.41,1001.26,17.5
2025-03-23 15:00:00,0.0,0.0,0.0,242.87,30.63,16.9,41.0,18.7,38.01,1001.23,17.64
2025-03-23 16:00:00,0.0,0.0,0.0,254.49,19.9,16.9,37.0,18.8,37.4,1001.82,17.77
2025-03-23 17:00:00,0.0,0.0,0.0,265.51,7.61,17.1,19.0,18.8,38.94,1002.66,17.78
2025-03-23 18:00:00,0.0,0.0,0.0,273.47,-1.84,17.4,21.0,18.8,40.56,1003.42,17.72
2025-03-23 19:00:00,0.0,0.0,0.0,284.02,-14.27,16.1,17.0,18.9,41.79,1003.98,17.76
2025-03-23 20:00:00,0.0,0.0,0.0,295.04,-25.15,12.8,20.0,18.9,42.85,1005.03,17.79
2025-03-23 21:00:00,0.0,0.0,0.0,308.19,-34.99,11.8,11.0,18.9,43.98,1005.72,17.79
2025-03-24 07:00:00,28.0,0.0,0.0,102.26,16.81,8.9,72.0,18.7,45.15,1008.36,17.97
2025-03-24 08:00:00,0.0,0.0,0.0,113.31,27.8,8.8,54.0,19.1,44.25,1009.0,18.26
2025-03-24 09:00:00,0.0,0.0,0.0,126.66,37.81,9.5,57.0,19.7,42.6,1009.37,18.48
2025-03-24 10:00:00,0.0,0.0,0.0,143.65,45.98,11.5,98.0,20.0,41.27,1009.23,18.77
2025-03-24 11:00:00,0.0,0.0,0.0,165.03,51.01,13.0,3.0,20.3,40.36,1008.75,18.98
2025-03-24 12:00:00,0.0,0.0,0.0,188.23,51.69,15.3,2.0,20.6,40.1,1008.53,19.12
2025-03-24 13:00:00,0.0,0.0,0.0,210.6,47.87,16.9,25.0,20.7,40.2,1008.54,19.3
2025-03-24 14:00:00,0.0,0.0,0.0,228.89,40.48,17.9,68.0,20.8,40.52,1008.55,19.43
2025-03-24 15:00:00,3534.0,0.0,0.0,243.19,30.92,18.1,32.0,21.0,45.04,1009.06,20.2
2025-03-24 16:00:00,3600.0,0.0,0.0,254.8,20.16,16.8,20.0,20.9,45.28,1009.74,20.86
2025-03-24 17:00:00,3600.0,0.0,0.0,265.73,7.96,16.2,52.0,21.2,46.27,1010.28,21.16
2025-03-24 18:00:00,3600.0,0.0,0.0,273.44,-1.18,15.5,87.0,21.3,46.7,1011.08,21.63
2025-03-24 19:00:00,2366.0,0.0,0.0,283.89,-13.52,14.7,56.0,21.5,47.2,1012.06,21.74
2025-03-24 20:00:00,0.0,0.0,0.0,295.64,-25.12,13.5,33.0,21.7,48.17,1012.99,21.03
2025-03-24 21:00:00,0.0,0.0,0.0,308.84,-34.89,13.1,41.0,21.8,49.06,1013.43,20.39
